     hat_id      | ndet  |                           full_lc_fpath
 HAT-341-0019228 |  4481 | 341/HAT-341-0019228-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0020054 |  7895 | 341/HAT-341-0020054-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0021590 |  4479 | 341/HAT-341-0021590-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0021704 |  7915 | 341/HAT-341-0021704-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0021798 |  7914 | 341/HAT-341-0021798-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0022509 | 10613 | 341/HAT-341-0022509-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0023186 |  4482 | 341/HAT-341-0023186-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0023540 | 14701 | 341/HAT-341-0023540-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0027281 | 11079 | 341/HAT-341-0027281-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0030196 | 11023 | 341/HAT-341-0030196-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0030919 |  4478 | 341/HAT-341-0030919-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0031016 |  7909 | 341/HAT-341-0031016-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0033088 | 17224 | 341/HAT-341-0033088-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0033519 |  7908 | 341/HAT-341-0033519-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0034069 |  4477 | 341/HAT-341-0034069-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0037354 |  4480 | 341/HAT-341-0037354-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0038630 | 10591 | 341/HAT-341-0038630-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0042504 |  4483 | 341/HAT-341-0042504-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0044799 |  4481 | 341/HAT-341-0044799-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0046156 |  4478 | 341/HAT-341-0046156-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0053220 | 10583 | 341/HAT-341-0053220-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0063379 |  4501 | 341/HAT-341-0063379-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0067494 |  7900 | 341/HAT-341-0067494-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0070364 |  4471 | 341/HAT-341-0070364-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0072141 |  4463 | 341/HAT-341-0072141-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0073438 | 11073 | 341/HAT-341-0073438-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0073752 | 11070 | 341/HAT-341-0073752-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0074799 |  4470 | 341/HAT-341-0074799-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0078624 |  4483 | 341/HAT-341-0078624-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0082846 |  4454 | 341/HAT-341-0082846-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0083596 |  4473 | 341/HAT-341-0083596-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0084403 |  4468 | 341/HAT-341-0084403-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0099766 |  4463 | 341/HAT-341-0099766-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0104469 |  4463 | 341/HAT-341-0104469-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0145529 | 19718 | 341/HAT-341-0145529-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0216463 |  4482 | 341/HAT-341-0216463-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0393806 |  7914 | 341/HAT-341-0393806-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0421990 |  7915 | 341/HAT-341-0421990-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-341-0735037 | 11162 | 341/HAT-341-0735037-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000001 | 19731 | 342/HAT-342-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000002 |  6149 | 342/HAT-342-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000009 |  6149 | 342/HAT-342-0000009-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000012 | 11818 | 342/HAT-342-0000012-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000050 | 10628 | 342/HAT-342-0000050-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000060 |  6149 | 342/HAT-342-0000060-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000103 |  6149 | 342/HAT-342-0000103-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000136 |  6149 | 342/HAT-342-0000136-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000154 |  6149 | 342/HAT-342-0000154-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000157 | 16857 | 342/HAT-342-0000157-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000158 |  6149 | 342/HAT-342-0000158-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000174 |  6148 | 342/HAT-342-0000174-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000177 | 11796 | 342/HAT-342-0000177-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000201 |  6149 | 342/HAT-342-0000201-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000341 | 10631 | 342/HAT-342-0000341-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000455 |  6149 | 342/HAT-342-0000455-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000462 |  6149 | 342/HAT-342-0000462-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000493 | 10627 | 342/HAT-342-0000493-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000709 | 10626 | 342/HAT-342-0000709-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0000717 | 10626 | 342/HAT-342-0000717-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0001067 | 17218 | 342/HAT-342-0001067-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0001532 |  6149 | 342/HAT-342-0001532-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0001959 | 10625 | 342/HAT-342-0001959-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0002246 | 10625 | 342/HAT-342-0002246-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0002422 | 10628 | 342/HAT-342-0002422-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0002491 | 10611 | 342/HAT-342-0002491-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0002832 | 10628 | 342/HAT-342-0002832-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0003689 |  6148 | 342/HAT-342-0003689-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0004901 |  6143 | 342/HAT-342-0004901-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0007620 |  6148 | 342/HAT-342-0007620-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0011446 |  6149 | 342/HAT-342-0011446-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0013373 |  6146 | 342/HAT-342-0013373-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0013510 |  6149 | 342/HAT-342-0013510-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0015034 |  6147 | 342/HAT-342-0015034-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0018822 |  6143 | 342/HAT-342-0018822-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0020367 |  6149 | 342/HAT-342-0020367-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0030008 |  6146 | 342/HAT-342-0030008-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0036452 |  6143 | 342/HAT-342-0036452-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0036585 | 10608 | 342/HAT-342-0036585-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0038753 | 11796 | 342/HAT-342-0038753-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0058429 |  4456 | 342/HAT-342-0058429-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-342-0160810 | 17221 | 342/HAT-342-0160810-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-343-0001409 |  6149 | 343/HAT-343-0001409-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-343-0002095 |  6149 | 343/HAT-343-0002095-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-343-0002455 | 11547 | 343/HAT-343-0002455-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-343-0004224 | 11610 | 343/HAT-343-0004224-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-347-0000028 |  4372 | 347/HAT-347-0000028-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-347-0003591 |  4373 | 347/HAT-347-0003591-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-347-0010584 |  4372 | 347/HAT-347-0010584-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-348-0000018 |  4373 | 348/HAT-348-0000018-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-348-0000514 |  4373 | 348/HAT-348-0000514-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-348-0000662 |  4373 | 348/HAT-348-0000662-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-348-0002071 |  4373 | 348/HAT-348-0002071-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-349-0001112 |  4373 | 349/HAT-349-0001112-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-356-0000006 | 13106 | 356/HAT-356-0000006-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000001 | 13106 | 357/HAT-357-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000002 | 23197 | 357/HAT-357-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000003 | 22998 | 357/HAT-357-0000003-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000005 | 23179 | 357/HAT-357-0000005-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000011 | 13106 | 357/HAT-357-0000011-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000018 | 13106 | 357/HAT-357-0000018-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000021 | 13056 | 357/HAT-357-0000021-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000022 | 13106 | 357/HAT-357-0000022-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000026 | 13105 | 357/HAT-357-0000026-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000035 | 13106 | 357/HAT-357-0000035-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000041 | 13106 | 357/HAT-357-0000041-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000055 | 13166 | 357/HAT-357-0000055-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000135 | 23182 | 357/HAT-357-0000135-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000154 | 23197 | 357/HAT-357-0000154-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000222 | 23197 | 357/HAT-357-0000222-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000297 | 23194 | 357/HAT-357-0000297-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0000384 | 13106 | 357/HAT-357-0000384-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0002064 | 23197 | 357/HAT-357-0002064-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0003683 | 13107 | 357/HAT-357-0003683-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0005487 | 13107 | 357/HAT-357-0005487-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0005641 | 13107 | 357/HAT-357-0005641-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-357-0016311 | 13106 | 357/HAT-357-0016311-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000007 | 10091 | 358/HAT-358-0000007-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000037 | 10091 | 358/HAT-358-0000037-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000042 | 10091 | 358/HAT-358-0000042-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000160 | 10087 | 358/HAT-358-0000160-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000185 | 10091 | 358/HAT-358-0000185-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000238 | 10083 | 358/HAT-358-0000238-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000247 | 10088 | 358/HAT-358-0000247-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000492 | 10091 | 358/HAT-358-0000492-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0000870 | 23197 | 358/HAT-358-0000870-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0001191 | 10091 | 358/HAT-358-0001191-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0001610 | 14150 | 358/HAT-358-0001610-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0001619 | 10091 | 358/HAT-358-0001619-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0001728 | 10091 | 358/HAT-358-0001728-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0002859 | 10091 | 358/HAT-358-0002859-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0002860 | 10091 | 358/HAT-358-0002860-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0002893 | 10091 | 358/HAT-358-0002893-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0003393 | 10091 | 358/HAT-358-0003393-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0004207 | 10090 | 358/HAT-358-0004207-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0004701 | 14154 | 358/HAT-358-0004701-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-358-0006474 | 23194 | 358/HAT-358-0006474-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000007 |  4063 | 359/HAT-359-0000007-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000046 |  9935 | 359/HAT-359-0000046-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000224 |  4063 | 359/HAT-359-0000224-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000365 |  4063 | 359/HAT-359-0000365-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000697 |  4063 | 359/HAT-359-0000697-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000804 |  4063 | 359/HAT-359-0000804-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000911 |  4063 | 359/HAT-359-0000911-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0000958 |  4063 | 359/HAT-359-0000958-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0001359 |  4063 | 359/HAT-359-0001359-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0001414 |  4063 | 359/HAT-359-0001414-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0003911 |  4063 | 359/HAT-359-0003911-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0004552 | 10015 | 359/HAT-359-0004552-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0005475 |  4063 | 359/HAT-359-0005475-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0005790 |  4063 | 359/HAT-359-0005790-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0006098 | 14078 | 359/HAT-359-0006098-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0007379 |  4063 | 359/HAT-359-0007379-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0007492 |  4063 | 359/HAT-359-0007492-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0008676 | 14078 | 359/HAT-359-0008676-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0008945 |  4063 | 359/HAT-359-0008945-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0024803 |  4062 | 359/HAT-359-0024803-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0025202 |  4061 | 359/HAT-359-0025202-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-359-0036967 |  4058 | 359/HAT-359-0036967-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-360-0000081 |  4063 | 360/HAT-360-0000081-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-360-0000155 |  4051 | 360/HAT-360-0000155-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-360-0016600 |  4063 | 360/HAT-360-0016600-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-360-0029909 |  4063 | 360/HAT-360-0029909-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000003 |  6785 | 361/HAT-361-0000003-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000312 |  1887 | 361/HAT-361-0000312-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000461 |  6755 | 361/HAT-361-0000461-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000462 |  1890 | 361/HAT-361-0000462-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000486 |  6729 | 361/HAT-361-0000486-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000607 |  6775 | 361/HAT-361-0000607-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000819 |  1938 | 361/HAT-361-0000819-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0000890 |  1936 | 361/HAT-361-0000890-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0001141 |  1895 | 361/HAT-361-0001141-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0001344 |  1943 | 361/HAT-361-0001344-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0001522 |  6720 | 361/HAT-361-0001522-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0002112 |  6764 | 361/HAT-361-0002112-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0002281 |  6741 | 361/HAT-361-0002281-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0002556 |  1935 | 361/HAT-361-0002556-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0003033 |  1972 | 361/HAT-361-0003033-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0003290 |  1962 | 361/HAT-361-0003290-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0003388 |  1962 | 361/HAT-361-0003388-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0004948 |  1921 | 361/HAT-361-0004948-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0006357 |  6771 | 361/HAT-361-0006357-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0007119 |  6781 | 361/HAT-361-0007119-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0008604 |  6766 | 361/HAT-361-0008604-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0011228 |  6776 | 361/HAT-361-0011228-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0011692 |  6736 | 361/HAT-361-0011692-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0013638 |  1977 | 361/HAT-361-0013638-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0017788 |  1934 | 361/HAT-361-0017788-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0021058 |  6737 | 361/HAT-361-0021058-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0024264 |  6697 | 361/HAT-361-0024264-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0024355 |  6762 | 361/HAT-361-0024355-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0025063 |  1933 | 361/HAT-361-0025063-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0026522 |  2002 | 361/HAT-361-0026522-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0027496 |  6414 | 361/HAT-361-0027496-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0031228 |  1935 | 361/HAT-361-0031228-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0033271 |  1864 | 361/HAT-361-0033271-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0034871 |  4613 | 361/HAT-361-0034871-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0039892 |  1905 | 361/HAT-361-0039892-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0041024 |  6758 | 361/HAT-361-0041024-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0042492 |  6749 | 361/HAT-361-0042492-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0043422 |  6696 | 361/HAT-361-0043422-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0046091 |  6649 | 361/HAT-361-0046091-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0046378 |  1922 | 361/HAT-361-0046378-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0047527 |  1900 | 361/HAT-361-0047527-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0048839 |  6604 | 361/HAT-361-0048839-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0050525 |  1921 | 361/HAT-361-0050525-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0051524 |  4634 | 361/HAT-361-0051524-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0051568 |  6684 | 361/HAT-361-0051568-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0052354 |  1913 | 361/HAT-361-0052354-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0054508 |  6679 | 361/HAT-361-0054508-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0054627 |  4533 | 361/HAT-361-0054627-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0058057 |  1938 | 361/HAT-361-0058057-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0059165 |  6646 | 361/HAT-361-0059165-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0060106 |  6772 | 361/HAT-361-0060106-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0060819 |  1929 | 361/HAT-361-0060819-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0062006 |  6770 | 361/HAT-361-0062006-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0062116 |  6708 | 361/HAT-361-0062116-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0062235 |  6732 | 361/HAT-361-0062235-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0062852 |  6678 | 361/HAT-361-0062852-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0065166 |  6733 | 361/HAT-361-0065166-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0065733 |  1887 | 361/HAT-361-0065733-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-361-0066657 |  6762 | 361/HAT-361-0066657-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
